20141104190127 nesox.c( reader):0338 [STATS] (202.45.128.171:8172)>>(202.45.128.172:33124):1:2:104858:1415098846.66671896:1415098887.82179499:41.15507600
20141104190502 nesox.c( reader):0338 [STATS] (202.45.128.171:8173)>>(202.45.128.173:52072):1:3:104858:1415098845.69312501:1415099102.33301091:256.63988600
20141104190057 nesox.c( reader):0338 [STATS] (202.45.128.171:8174)>>(202.45.128.174:35506):1:4:104858:1415098847.53869510:1415098857.20743895:9.66874400
20141104191922 nesox.c( reader):0338 [STATS] (202.45.128.172:8171)>>(202.45.128.171:59788):2:1:104858:1415098835.71638107:1415099962.00926590:1126.29288500
20141104191739 nesox.c( reader):0338 [STATS] (202.45.128.172:8173)>>(202.45.128.173:52817):2:3:104858:1415098845.37471294:1415099859.80273390:1014.42802100
20141104191601 nesox.c( reader):0338 [STATS] (202.45.128.172:8174)>>(202.45.128.174:34006):2:4:104858:1415098848.21472001:1415099761.04477692:912.83005700
20141104191816 nesox.c( reader):0338 [STATS] (202.45.128.173:8171)>>(202.45.128.171:32904):3:1:104858:1415098835.38895297:1415099896.76012611:1061.37117300
20141104191850 nesox.c( reader):0338 [STATS] (202.45.128.173:8172)>>(202.45.128.172:47287):3:2:104858:1415098848.23377705:1415099930.89713192:1082.66335500
20141104191404 nesox.c( reader):0338 [STATS] (202.45.128.173:8174)>>(202.45.128.174:42890):3:4:104858:1415098848.89913607:1415099644.59622788:795.69709200
20141104191819 nesox.c( reader):0338 [STATS] (202.45.128.174:8171)>>(202.45.128.171:33853):4:1:104858:1415098836.06113505:1415099899.71903300:1063.65789800
20141104191851 nesox.c( reader):0338 [STATS] (202.45.128.174:8172)>>(202.45.128.172:32834):4:2:104858:1415098848.90555811:1415099931.80949211:1082.90393400
20141104191938 nesox.c( reader):0338 [STATS] (202.45.128.174:8173)>>(202.45.128.173:46223):4:3:104858:1415098846.93382907:1415099978.76132989:1131.82750100
