20141127145727 nesox.c( reader):0338 [STATS] (202.45.128.171:8172)>>(202.45.128.172:42500):1:2:104858:1417071431.80101490:1417071447.43763995:15.63662500
20141127145706 nesox.c( reader):0338 [STATS] (202.45.128.171:8173)>>(202.45.128.173:55993):1:3:104858:1417071424.30731893:1417071426.00806999:1.70075100
20141127145816 nesox.c( reader):0338 [STATS] (202.45.128.171:8174)>>(202.45.128.174:44831):1:4:104858:1417071430.90475988:1417071496.47243810:65.56767800
20141127145753 nesox.c( reader):0338 [STATS] (202.45.128.172:8171)>>(202.45.128.171:40820):2:1:104858:1417071389.88514090:1417071473.28422093:83.39908000
20141127145746 nesox.c( reader):0338 [STATS] (202.45.128.172:8173)>>(202.45.128.173:56738):2:3:104858:1417071424.47333097:1417071466.85755110:42.38422000
20141127145808 nesox.c( reader):0338 [STATS] (202.45.128.172:8174)>>(202.45.128.174:43332):2:4:104858:1417071431.87628198:1417071488.93364406:57.05736200
20141127145631 nesox.c( reader):0338 [STATS] (202.45.128.173:8171)>>(202.45.128.171:42170):3:1:104858:1417071389.90270090:1417071391.15180397:1.24910300
20141127150003 nesox.c( reader):0338 [STATS] (202.45.128.173:8172)>>(202.45.128.172:56662):3:2:104858:1417071431.80103588:1417071603.34135103:171.54031500
20141127145829 nesox.c( reader):0338 [STATS] (202.45.128.173:8174)>>(202.45.128.174:52216):3:4:104858:1417071432.30301189:1417071509.21945810:76.91644600
20141127145827 nesox.c( reader):0338 [STATS] (202.45.128.174:8171)>>(202.45.128.171:43119):4:1:104858:1417071389.54495597:1417071507.52565289:117.98069700
20141127150011 nesox.c( reader):0338 [STATS] (202.45.128.174:8172)>>(202.45.128.172:42210):4:2:104858:1417071431.80101800:1417071612.00110888:180.20009100
20141127145902 nesox.c( reader):0338 [STATS] (202.45.128.174:8173)>>(202.45.128.173:50143):4:3:104858:1417071425.33418798:1417071542.24302411:116.90883600
