20141127160435 nesox.c( reader):0338 [STATS] (202.45.128.171:8172)>>(202.45.128.172:48180):1:2:104858:1417075475.22086000:1417075475.22404099:0.00318100
20141127160427 nesox.c( reader):0338 [STATS] (202.45.128.171:8173)>>(202.45.128.173:33441):1:3:104858:1417075467.94886088:1417075467.95177102:0.00291000
20141127160434 nesox.c( reader):0338 [STATS] (202.45.128.171:8174)>>(202.45.128.174:50516):1:4:104858:1417075474.76883698:1417075474.77320409:0.00436700
20141127160353 nesox.c( reader):0338 [STATS] (202.45.128.172:8171)>>(202.45.128.171:46502):2:1:104858:1417075433.56890392:1417075433.57317400:0.00427000
20141127160428 nesox.c( reader):0338 [STATS] (202.45.128.172:8173)>>(202.45.128.173:34187):2:3:104858:1417075468.63267303:1417075468.63483000:0.00215700
20141127160435 nesox.c( reader):0338 [STATS] (202.45.128.172:8174)>>(202.45.128.174:49017):2:4:104858:1417075475.44888711:1417075475.45197201:0.00308500
20141127160354 nesox.c( reader):0338 [STATS] (202.45.128.173:8171)>>(202.45.128.171:47852):3:1:104858:1417075434.24878001:1417075434.25118804:0.00240800
20141127160436 nesox.c( reader):0338 [STATS] (202.45.128.173:8172)>>(202.45.128.172:34111):3:2:104858:1417075476.81687403:1417075476.81957102:0.00269700
20141127160436 nesox.c( reader):0338 [STATS] (202.45.128.173:8174)>>(202.45.128.174:57902):3:4:104858:1417075476.12483311:1417075476.12771106:0.00287800
20141127160354 nesox.c( reader):0338 [STATS] (202.45.128.174:8171)>>(202.45.128.171:48802):4:1:104858:1417075434.92474294:1417075434.92850208:0.00375900
20141127160437 nesox.c( reader):0338 [STATS] (202.45.128.174:8172)>>(202.45.128.172:47892):4:2:104858:1417075477.49292111:1417075477.49761701:0.00469600
20141127160430 nesox.c( reader):0338 [STATS] (202.45.128.174:8173)>>(202.45.128.173:55826):4:3:104858:1417075470.21265697:1417075470.21707511:0.00441800
